procedure_code,long_description,short_description,procedure_code_key,gold_run_id,gold_processed_timestamp
E0459,Chest wrap,Chest wrap,d0f95244c5fcab724529d090a2c2eb26f12f3162c71e87d7315ae39d3adb6f6c,bd3476ef-ff8a-437c-882c-4e40747aaee7,2026-03-02 06:27:51.953166
E0600,"Respiratory suction pump, home model, portable or stationary, electric",Suction pump portab hom modl,a5a965bba301b69f37ec13b87894a42d72a1e4b0951d09039bf2e2422b810b70,bd3476ef-ff8a-437c-882c-4e40747aaee7,2026-03-02 06:27:51.953166
E0620,"Skin piercing device for collection of capillary blood, laser, each",Cap bld skin piercing laser,84da6a8c1f68e519ac65b18c31106859fe513065c997700e6e202cba7ea19ce3,bd3476ef-ff8a-437c-882c-4e40747aaee7,2026-03-02 06:27:51.953166
E0625,"Patient lift, bathroom or toilet, not otherwise classified",Patient lift bathroom or toi,946f9d51a14834127c1dd067328e070583e2cce963d4e8e08cce72e3e3448155,bd3476ef-ff8a-437c-882c-4e40747aaee7,2026-03-02 06:27:51.953166
E0676,"Intermittent limb compression device (includes all accessories), not otherwise specified",Inter limb compress dev nos,1f5ca9c442b157dce523b469d5ad0aaa625e6eff9bfd019bab7259d88227cba8,bd3476ef-ff8a-437c-882c-4e40747aaee7,2026-03-02 06:27:51.953166
E0700,"Safety equipment, device or accessory, any type",Safety equipment,a37baf0dcc3fa2e2f63267c97f425b10bab462e23d72ef7f12d602901f55efb6,bd3476ef-ff8a-437c-882c-4e40747aaee7,2026-03-02 06:27:51.953166
E0770,"Functional electrical stimulator, transcutaneous stimulation of nerve and/or muscle groups, any type, complete system, not otherwise specified",Functional electric stim nos,c8b40d5501a470ee9c2d3e375acb47684d8049bb60efe1c6a7cc29f92beeb8f1,bd3476ef-ff8a-437c-882c-4e40747aaee7,2026-03-02 06:27:51.953166
E0786,"Implantable programmable infusion pump, replacement (excludes implantable intraspinal catheter)",Implantable pump replacement,6696c74e9afebccdc3505481f9df88d1647f3cddde9d8dc54a2c473229208462,bd3476ef-ff8a-437c-882c-4e40747aaee7,2026-03-02 06:27:51.953166
E0830,"Ambulatory traction device, all types, each",Ambulatory traction device,154e6790be05937c46a2d42c58e309c40761c2594c1f8aa6fcbd40a4ae6d202c,bd3476ef-ff8a-437c-882c-4e40747aaee7,2026-03-02 06:27:51.953166
E0880,"Traction stand, free standing, extremity traction",Trac stand free stand extrem,120bfae95869628465e1ccfe034bb29f7965680f349848b736e55d5154ef0682,bd3476ef-ff8a-437c-882c-4e40747aaee7,2026-03-02 06:27:51.953166
E0986,"Manual wheelchair accessory, push-rim activated power assist system",Man w/c push-rim powr system,9374f69f3e983913aa44f6649d461b1fc053e1e5a65a90877375801dee5f9478,bd3476ef-ff8a-437c-882c-4e40747aaee7,2026-03-02 06:27:51.953166
E1005,"Wheelchair accessory, power seatng system, recline only, with power shear reduction",Pwr seat recline pwr,00d22f7dc67dbadf3f1386fc2a15a6eb149e7ad440881c3aba339ddcc0950d60,bd3476ef-ff8a-437c-882c-4e40747aaee7,2026-03-02 06:27:51.953166
E1037,"Transport chair, pediatric size","Transport chair, ped size",6ae772e93e38de8ed484926eac155a09659fd9ea26fedcbe65e12f6459aa33f6,bd3476ef-ff8a-437c-882c-4e40747aaee7,2026-03-02 06:27:51.953166
E1070,"Fully-reclining wheelchair, detachable arms (desk or full length) swing away detachable footrest",Wheelchair detachable foot r,ac586313ab8e1f9ae7c633bfe106fea4c706a6e3e909ee49acea18a54590231b,bd3476ef-ff8a-437c-882c-4e40747aaee7,2026-03-02 06:27:51.953166
E1087,"High strength lightweight wheelchair, fixed full length arms, swing away detachable elevating leg rests",Wheelchair lightwt fixed arm,ce5a8b7985cd2f078b4091d2506ba28705880acf8597faa3ab9818c26431789b,bd3476ef-ff8a-437c-882c-4e40747aaee7,2026-03-02 06:27:51.953166
E1170,"Amputee wheelchair, fixed full length arms, swing away detachable elevating legrests",Whlchr ampu fxd arm leg rest,3fb4d94e06ffe29d3ac14ba1ae1fea24a0dc72cc40d36ff72860b1a834e00f56,bd3476ef-ff8a-437c-882c-4e40747aaee7,2026-03-02 06:27:51.953166
E1285,"Heavy duty wheelchair, fixed full length arms, swing away detachable footrest",Wheelchair heavy duty fixed,51fcb881ad0eb7b5da0a53fa1aded8886b22cc75b8dfe673626c2fe536f3f00a,bd3476ef-ff8a-437c-882c-4e40747aaee7,2026-03-02 06:27:51.953166
E1290,"Heavy duty wheelchair, detachable arms (desk or full length) swing away detachable footrest",Wheelchair hvy duty detach a,24694765c7525991f95bdcd873b5d0b97ec38a2791b44296a1f6654c9db8538f,bd3476ef-ff8a-437c-882c-4e40747aaee7,2026-03-02 06:27:51.953166
E1575,"Transducer protectors/fluid barriers, for hemodialysis, any size, per 10",Transducer protect/fld bar,79bc776ad52d3c40dcde2b37894fc1a7371e728278bcf985d2156de3d580585b,bd3476ef-ff8a-437c-882c-4e40747aaee7,2026-03-02 06:27:51.953166
E1701,"Replacement cushions for jaw motion rehabilitation system, pkg. of 6",Repl cushions for jaw motion,37e3e98f61757af843ed5a04db4aea8ca66da89fc561643e66ffc04ab964c93a,bd3476ef-ff8a-437c-882c-4e40747aaee7,2026-03-02 06:27:51.953166
E2222,"Manual wheelchair accessory, solid (rubber/plastic) caster tire with integrated wheel, any size, replacement only, each","Solid caster integ whl, repl",27c3998444876e1db8a36e8c7a1b47136da9c41e5125a8049bfea3671d18b884,bd3476ef-ff8a-437c-882c-4e40747aaee7,2026-03-02 06:27:51.953166
E2310,"Power wheelchair accessory, electronic connection between wheelchair controller and one power seating system motor, including all related electronics, indicator feature, mechanical function selection switch, and fixed mounting hardware",Electro connect btw control,d6a93fe26a0d14893856eda6fa897ba89aaa6f145418f98a0f5a066c11e753e0,bd3476ef-ff8a-437c-882c-4e40747aaee7,2026-03-02 06:27:51.953166
E2312,"Power wheelchair accessory, hand or chin control interface, mini-proportional remote joystick, proportional, including fixed mounting hardware",Mini-prop remote joystick,14e676e6f864478e5b6d889291b23986762a107497173c48852d924e3ceea7b6,bd3476ef-ff8a-437c-882c-4e40747aaee7,2026-03-02 06:27:51.953166
E2326,"Power wheelchair accessory, breath tube kit for sip and puff interface",Breath tube kit,c725771e0df5f61c6f8d64d994250947b02531bd7a61ccd6c7b243021239a57c,bd3476ef-ff8a-437c-882c-4e40747aaee7,2026-03-02 06:27:51.953166
E2328,"Power wheelchair accessory, head control or extremity control interface, electronic, proportional, including all related electronics and fixed mounting hardware",Head/extremity control inter,319ae24f80ce44405b08c6185c48d1a4f86f7b7266f66568ee7b5d9e98959f9c,bd3476ef-ff8a-437c-882c-4e40747aaee7,2026-03-02 06:27:51.953166
E2329,"Power wheelchair accessory, head control interface, contact switch mechanism, nonproportional, including all related electronics, mechanical stop switch, mechanical direction change switch, head array, and fixed mounting hardware",Head control nonproportional,7f65bc736f9a020a783290135b0e8dbe583562ee4eb9a7971a0165f1d46f74b7,bd3476ef-ff8a-437c-882c-4e40747aaee7,2026-03-02 06:27:51.953166
E2359,"Power wheelchair accessory, group 34 sealed lead acid battery, each (e.g., gel cell, absorbed glassmat)",Gr34 sealed leadacid battery,28053a56aa974d8434fafffa4d34062a09ed6a5778aea4b00356b99dc4ae146e,bd3476ef-ff8a-437c-882c-4e40747aaee7,2026-03-02 06:27:51.953166
E2382,"Power wheelchair accessory, tube for pneumatic drive wheel tire, any size, replacement only, each","Tube, pneum wheel drive tire",0a270a1124a9387f3597e730d8da70d573ac56ed2cf9148e95462cd4156b64e9,bd3476ef-ff8a-437c-882c-4e40747aaee7,2026-03-02 06:27:51.953166
E2391,"Power wheelchair accessory, solid (rubber/plastic) caster tire (removable), any size, replacement only, each",Solid caster tire,23bd6bdd07e990bca4ed2a5774375eeb929ba39f269ce0eed56982a46813cdd5,bd3476ef-ff8a-437c-882c-4e40747aaee7,2026-03-02 06:27:51.953166
E2504,"Speech generating device, digitized speech, using pre-recorded messages, greater than 20 minutes but less than or equal to 40 minutes recording time",Sgd prerec msg>20min <=40min,7cc3137d4f5705a1f777dc4a1f902758017da0638b98c3a0d174ce083dd777e3,bd3476ef-ff8a-437c-882c-4e40747aaee7,2026-03-02 06:27:51.953166
E2625,"Skin protection and positioning wheelchair seat cushion, adjustable, width 22 inches or greater, any depth",Adj skin pro/pos wc cus>=22,069dbd2b0d56fde49993d5dd93ac46ce60c18b64008dbdb7ff01dc27a2186c0c,bd3476ef-ff8a-437c-882c-4e40747aaee7,2026-03-02 06:27:51.953166
G0121,Colorectal cancer screening; colonoscopy on individual not meeting criteria for high risk,Colon ca scrn not hi rsk ind,5a3cfca7125318995f5fa58d99ed70b942bdd5de05cfc3827124462604910048,bd3476ef-ff8a-437c-882c-4e40747aaee7,2026-03-02 06:27:51.953166
G0144,"Screening cytopathology, cervical or vaginal (any reporting system), collected in preservative fluid, automated thin layer preparation, with screening by automated system, under physician supervision","Scr c/v cyto,thinlayer,rescr",e64b930f680d48d753f542b5ff0f77fc7b8826a029508fd2297ef0112010329b,bd3476ef-ff8a-437c-882c-4e40747aaee7,2026-03-02 06:27:51.953166
G0156,"Services of home health/hospice aide in home health or hospice settings, each 15 minutes","Hhcp-svs of aide,ea 15 min",a04eaadc8f17fb6c1e97e85eaa110ff9581e60e8a543edbc140b56271e29e7b9,bd3476ef-ff8a-437c-882c-4e40747aaee7,2026-03-02 06:27:51.953166
G0235,"Pet imaging, any site, not otherwise specified",Pet not otherwise specified,56a957cab5499ed4938b805fe67f14bb6ec15a61bea9f0c3d7773225e21feba1,bd3476ef-ff8a-437c-882c-4e40747aaee7,2026-03-02 06:27:51.953166
G0255,"Current perception threshold/sensory nerve conduction test, (snct) per limb, any nerve",Current percep threshold tst,904a8c163a3710487eb003abb10c6a52c9de5a0585249af2992c50d71cf91aa7,bd3476ef-ff8a-437c-882c-4e40747aaee7,2026-03-02 06:27:51.953166
G0269,"Placement of occlusive device into either a venous or arterial access site, post surgical or interventional procedure (e.g., angioseal plug, vascular plug)",Occlusive device in vein art,85fd58688d8af4226a93c88e8be9fe072e0eac681767fd5371d7b0f8a9f4fe1c,bd3476ef-ff8a-437c-882c-4e40747aaee7,2026-03-02 06:27:51.953166
G0293,"Noncovered surgical procedure(s) using conscious sedation, regional, general or spinal anesthesia in a medicare qualifying clinical trial, per day","Non-cov surg proc,clin trial",7f903b17d318c6f3e6de3ec2776d7f05d90662b1e88175562a50a808b5eb3989,bd3476ef-ff8a-437c-882c-4e40747aaee7,2026-03-02 06:27:51.953166
G0306,"Complete cbc, automated (hgb, hct, rbc, wbc, without platelet count) and automated wbc differential count",Cbc/diffwbc w/o platelet,a202bf870e40a085663eec0664631c6181f8fa5468c0d741b36f0db24956a745,bd3476ef-ff8a-437c-882c-4e40747aaee7,2026-03-02 06:27:51.953166
G0328,"Colorectal cancer screening; fecal occult blood test, immunoassay, 1-3 simultaneous",Fecal blood scrn immunoassay,63c34cb991bfd7ed05f6594b3cc2b87c98bb1139e49357b5db41c5a8acf2701d,bd3476ef-ff8a-437c-882c-4e40747aaee7,2026-03-02 06:27:51.953166
G0342,"Laparoscopy for islet cell transplant, includes portal vein catheterization and infusion",Laparoscopy islet cell trans,b763db4186ae86927635378b566e0726fd7abf4a97292204e6466b9e1e183601,bd3476ef-ff8a-437c-882c-4e40747aaee7,2026-03-02 06:27:51.953166
G0413,"Percutaneous skeletal fixation of posterior pelvic bone fracture and/or dislocation, for fracture patterns which disrupt the pelvic ring, unilateral or bilateral, (includes ilium, sacroiliac joint and/or sacrum)",Pelvic ring fracture uni/bil,9122c26f5d52a80cb3bc21a7800821a424dcc92c81c3a2e751cc859508c3cb8a,bd3476ef-ff8a-437c-882c-4e40747aaee7,2026-03-02 06:27:51.953166
G0419,"Surgical pathology, gross and microscopic examination, for prostate needle  biopsy, any method, >60 specimens",Sat biopsy prostate: >60,8677e2c4175ab34706acc2878c31b10fa093f23ae7fbfd1b21fc1ce0ade919f3,bd3476ef-ff8a-437c-882c-4e40747aaee7,2026-03-02 06:27:51.953166
G0435,"Infectious agent antibody detection by rapid antibody test, hiv-1 and/or hiv-2, screening",Oral hiv-1/hiv-2 screen,75b6926e8b83c2bed16a22ea5da2629c9fb0dc1c3e79b0bdf01b7a6c1720e43d,bd3476ef-ff8a-437c-882c-4e40747aaee7,2026-03-02 06:27:51.953166
G0456,"Negative pressure wound therapy, (e.g. vacuum assisted drainage collection) using a mechanically-powered device, not durable medical equipment, including provision of cartridge and dressing(s), topical application(s), wound assessment, and instructions for ongoing care, per session; total wounds(s) surface area less than or equal to 50 square centimeters",Neg pre wound <=50 sq cm,54031ab7b4931c4754e42797d1b56efcecd02382610f5ac3f6ad78430993a94e,bd3476ef-ff8a-437c-882c-4e40747aaee7,2026-03-02 06:27:51.953166
G0466,"Federally qualified health center (fqhc) visit, new patient; a medically-necessary, face-to-face encounter (one-on-one) between a new patient and a fqhc practitioner during which time one or more fqhc services are rendered and includes a typical bundle of medicare-covered services that would be furnished per diem to a patient receiving a fqhc visit",Fqhc visit new patient,79ad8584785680be4fe5749c5883bb43897eb7f49c9b31cf2ed99d05f77acc22,bd3476ef-ff8a-437c-882c-4e40747aaee7,2026-03-02 06:27:51.953166
G0511,"Rural health clinic or federally qualified health center (rhc or fqhc) only, general care management, 20 minutes or more of clinical staff time for chronic care management services or behavioral health integration services directed by an rhc or fqhc practitioner (physician, np, pa, or cnm), per calendar month",Ccm/bhi by rhc/fqhc 20min mo,4217ea0e910783558d507e814c89fbe6ae49a0372d6f00a9723281bdb3aad3a8,bd3476ef-ff8a-437c-882c-4e40747aaee7,2026-03-02 06:27:51.953166
G0921,"Documentation of patient reason(s) for not being able to assess (e.g., patient refuses endoscopic and/or radiologic assessment)",Doc pt reas no assess,623554c9c315cf6431085b6d94441a811df109185566940984a8506ee55f5585,bd3476ef-ff8a-437c-882c-4e40747aaee7,2026-03-02 06:27:51.953166
G2022,"A model participant (ambulance supplier/provider), the beneficiary refuses services covered under the model (transport to an alternate destination/treatment in place)","Benef refuses service, mod",5ebd171eae6c0f997d06d923366fc219a23fbe428684430634aca897d8021fc4,bd3476ef-ff8a-437c-882c-4e40747aaee7,2026-03-02 06:27:51.953166
G2076,"Intake activities, including initial medical examination that is a complete, fully documented physical evaluation and initial assessment by a program physician or a primary care physician, or an authorized healthcare professional under the supervision of a program physician qualified personnel that includes preparation of a treatment plan that includes the patient's short-term goals and the tasks the patient must perform to complete the short-term goals; the patient's requirements for education, vocational rehabilitation, and employment; and the medical, psycho- social, economic, legal, or other supportive services that a patient needs, conducted by qualified personnel (provision of the services by a medicare-enrolled opioid treatment program); list separately in addition to code for primary procedure",Intake act w/med exam,3ead6229dd4c90538525338e12596f248514dfb98645085fa83d65784fd67b88,bd3476ef-ff8a-437c-882c-4e40747aaee7,2026-03-02 06:27:51.953166
G2095,"Documentation of system reason(s) for not prescribing ace inhibitor or arb or arni therapy (e.g., other system reasons)",Sys rsn no ace arn arni,5a6d817b6f6b187899cbd183b0e128d3bfd1b586012f4d0bebc1800a540a9bef,bd3476ef-ff8a-437c-882c-4e40747aaee7,2026-03-02 06:27:51.953166
G2128,"Documentation of medical reason(s) for not on a daily aspirin or other antiplatelet (e.g. history of gastrointestinal bleed, intra-cranial bleed, blood disorders, idiopathic thrombocytopenic purpura (itp), gastric bypass or documentation of active anticoagulant use during the measurement period)",No aspirin med rsn,bc101d5843d6923d6f7d4849c81aacd924086f44c4bcdb1fa4b7e90f6233fd0f,bd3476ef-ff8a-437c-882c-4e40747aaee7,2026-03-02 06:27:51.953166
G2129,"Procedure-related bp's not taken during an outpatient visit. examples include same day surgery, ambulatory service center, g.i. lab, dialysis, infusion center, chemotherapy",No bp outpt,a1e1b8c57fc3c43e1c1978d3240b1d3f63c98514a0a37b761942feefb3fa64c0,bd3476ef-ff8a-437c-882c-4e40747aaee7,2026-03-02 06:27:51.953166
G2132,Patients 66-80 years of age with at least one claim/encounter for frailty during the measurement period and a dispensed medication for dementia during the measurement period or the year prior to the measurement period,Pt 66-80 frailty and med dem,b5ad3d67f0d67865d769ed825a39d3698a28d8432254b1efacf5a019fde419e1,bd3476ef-ff8a-437c-882c-4e40747aaee7,2026-03-02 06:27:51.953166
G2146,Leg pain as measured by the visual analog scale (vas) at one year (9 to 15 months) postoperatively was less than or equal to 3.0 or leg pain measured by the visual analog scale (vas) within three months preoperatively and at one year (9 to 15 months) postoperatively demonstrated an improvement of 5.0 points or greater,Leg pain vas 9-15mo <= 3,5b5dcd48389564ac19e9ed44825dd4d9da8901be7dbeeaa57388abf2634d7a2a,bd3476ef-ff8a-437c-882c-4e40747aaee7,2026-03-02 06:27:51.953166
G2164,Patient had a prior influenza virus vaccine adverse reaction any time before or during the measurement period,Adv rx infl vacc,e96fb20c3ce6dff5cd098d34cba2b224a5846c9b99d214080a916f8f8f14a41d,bd3476ef-ff8a-437c-882c-4e40747aaee7,2026-03-02 06:27:51.953166
G2169,"Services performed by an occupational therapist assistant in the home health setting in the delivery of a safe and effective occupational therapy maintenance program, each 15 minutes",Svs by ot in home health,455ac279e850898d1d0a6280c97b19def1cf95d52127094930bff188e3ed071c,bd3476ef-ff8a-437c-882c-4e40747aaee7,2026-03-02 06:27:51.953166
G2173,"Uri episodes where the patient had a competing comorbid condition during the 12 months prior to or on the episode date (e.g., tuberculosis, neutropenia, cystic fibrosis, chronic bronchitis, pulmonary edema, respiratory failure, rheumatoid lung disease)",Uri w comorb 12m oth dx,5f1796194580df268917d69004de4d66baf78216fa29db21cd4d1fbfba277ec9,bd3476ef-ff8a-437c-882c-4e40747aaee7,2026-03-02 06:27:51.953166
G2175,"Episodes where the patient had a competing comorbid condition during the 12 months prior to or on the episode date (e.g., tuberculosis, neutropenia, cystic fibrosis, chronic bronchitis, pulmonary edema, respiratory failure, rheumatoid lung disease)",Pt comorb dx 12m of epi,f84c077e926ea245b26dea8315efdef37460620da1591424619b7a3ecf29ab61,bd3476ef-ff8a-437c-882c-4e40747aaee7,2026-03-02 06:27:51.953166
G2185,Documentation caregiver is trained and certified in dementia care,Caregiver dem trained,a9420a6209a878902a1bb10bc7390320180cb629a46fbe234d9f0dbf2cdf5314,bd3476ef-ff8a-437c-882c-4e40747aaee7,2026-03-02 06:27:51.953166
G2188,Patients with clinical indications for imaging of the head: new or change in headache above 50 years of age,Pt 50 yrs w/clin ind hd,73dfc07435de02ea15462ae0a7cae4be8c5b0af8207d8eef568d5b7788cc323b,bd3476ef-ff8a-437c-882c-4e40747aaee7,2026-03-02 06:27:51.953166
G6022,"Sigmoidoscopy, flexible; with ablation of tumor(s), polyp(s), or other lesions(s) not amenable to removal by hot biopsy forceps, bipolar cautery or snare technique",Sigmoidoscopy w/ablate tumr,072038c03b2f2e69d315de1c7202dc7d184100b4634030737aa050413c61900c,bd3476ef-ff8a-437c-882c-4e40747aaee7,2026-03-02 06:27:51.953166
G8427,"Eligible clinician attests to documenting in the medical record they obtained, updated, or reviewed the patient's current medications",Docrev cur meds by elig clin,20074c29bc034ead4d6cc1030b916c1c022153cdc53dc561b49af0146365f803,bd3476ef-ff8a-437c-882c-4e40747aaee7,2026-03-02 06:27:51.953166
G8482,Influenza immunization administered or previously received,Flu immunize order/admin,b2d7b287ac15892f47b03bfa1892289c7721a7abb6a365164ea749aeaf6fde7b,bd3476ef-ff8a-437c-882c-4e40747aaee7,2026-03-02 06:27:51.953166
