DIAGNOSIS_CODE,SHORT_DESCRIPTION,LONG_DESCRIPTION,diagnosis_code_key,gold_run_id,gold_processed_timestamp
T85628D,"Displacement of internal prosth dev/grft, subs","Displacement of other specified internal prosthetic devices, implants and grafts, subsequent encounter",b903a596e0f67636a6059604dab32a106addfe8d0f667954fe6fbfe7df23cef6,bd3476ef-ff8a-437c-882c-4e40747aaee7,2026-03-02 06:27:46.655654
T85628S,"Displacement of internal prosth dev/grft, sequela","Displacement of other specified internal prosthetic devices, implants and grafts, sequela",2e072358a8bea206d8a4fd7d395ebfd407cc7a3334dddef7011c421d6522f209,bd3476ef-ff8a-437c-882c-4e40747aaee7,2026-03-02 06:27:46.655654
T85698D,"Mech compl of internal prosth dev/grft, subs","Other mechanical complication of other specified internal prosthetic devices, implants and grafts, subsequent encounter",3d3528e179309a29b53029164ffec185c25da8e85f1acbb849599b57556fa496,bd3476ef-ff8a-437c-882c-4e40747aaee7,2026-03-02 06:27:46.655654
T85735D,"I/I react d/t cranial or spinal infusion catheter, subs","Infection and inflammatory reaction due to cranial or spinal infusion catheter, subsequent encounter",684099fd8ae71d7b09c9a3be08d7b4d6cb4b5ee932436b9b89b26da1bec3b782,bd3476ef-ff8a-437c-882c-4e40747aaee7,2026-03-02 06:27:46.655654
T85738D,"I/I react d/t other nrv sys device, implnt or graft, subs","Infection and inflammatory reaction due to other nervous system device, implant or graft, subsequent encounter",50aafafc9010ec39cb3d9e9e50c0a211f643f294b13c42dad7222c99c606b758,bd3476ef-ff8a-437c-882c-4e40747aaee7,2026-03-02 06:27:46.655654
T8579XD,"Infect/inflm reaction due to oth int prosth dev/grft, subs","Infection and inflammatory reaction due to other internal prosthetic devices, implants and grafts, subsequent encounter",f1329ea12bfde00ccf58cb663ec91b5911a0e1266412d4862b263386ee9b1e38,bd3476ef-ff8a-437c-882c-4e40747aaee7,2026-03-02 06:27:46.655654
T85810D,"Embolism due to nervous system prosth dev/grft, subs","Embolism due to nervous system prosthetic devices, implants and grafts, subsequent encounter",56363a4c69c831147f1ed22e23774c81c26c24eb2914631981e936fea265e23a,bd3476ef-ff8a-437c-882c-4e40747aaee7,2026-03-02 06:27:46.655654
T85828A,"Fibrosis due to other internal prosth dev/grft, init","Fibrosis due to other internal prosthetic devices, implants and grafts, initial encounter",56998fa956a8cf468ad5e2a7776543885e7f4fca2dc4acb9776300bfc620d300,bd3476ef-ff8a-437c-882c-4e40747aaee7,2026-03-02 06:27:46.655654
T85838S,"Hemorrhage due to other internal prosth dev/grft, sequela","Hemorrhage due to other internal prosthetic devices, implants and grafts, sequela",0a5e900849895c7e5f011b1f90d5c4b9189daba76c3d5fb803d79b592bfc8094,bd3476ef-ff8a-437c-882c-4e40747aaee7,2026-03-02 06:27:46.655654
T8585XD,"Stenosis due to internal prosth dev/grft, NEC, subs","Stenosis due to internal prosthetic devices, implants and grafts, not elsewhere classified, subsequent encounter",96bd54e990038cceabfbd55e4f9538154ddface5a6e1fbc2aa749bce058a132e,bd3476ef-ff8a-437c-882c-4e40747aaee7,2026-03-02 06:27:46.655654
T8589XD,"Oth complication of internal prosth dev/grft, NEC, subs","Other specified complication of internal prosthetic devices, implants and grafts, not elsewhere classified, subsequent encounter",be116b751b1daba66b265026267325482ae3faefc24236dbcbc9bad5bf7256bb,bd3476ef-ff8a-437c-882c-4e40747aaee7,2026-03-02 06:27:46.655654
T859XXS,"Unsp complication of internal prosth dev/grft, sequela","Unspecified complication of internal prosthetic device, implant and graft, sequela",fd8f36e69e0135bab91f5e4f9675c1cd08ee7b7ea562e3eebac79622d7409957,bd3476ef-ff8a-437c-882c-4e40747aaee7,2026-03-02 06:27:46.655654
T8601,Bone marrow transplant rejection,Bone marrow transplant rejection,71ad91961b6f80dffc32be019ea234fe5093162f6b0ea1a072e67d9b5ccd5721,bd3476ef-ff8a-437c-882c-4e40747aaee7,2026-03-02 06:27:46.655654
T8611,Kidney transplant rejection,Kidney transplant rejection,b23904ed396ece43d7633c9c8ceffbc1480a86d0be73e677537eecedc65834f7,bd3476ef-ff8a-437c-882c-4e40747aaee7,2026-03-02 06:27:46.655654
T8649,Other complications of liver transplant,Other complications of liver transplant,20a8a6ad0777063ffad3aeb7ccdcd2c21f862bcb46e8bd1c85d14eb04579f56a,bd3476ef-ff8a-437c-882c-4e40747aaee7,2026-03-02 06:27:46.655654
T86819,Unspecified complication of lung transplant,Unspecified complication of lung transplant,fbd601ac398d0f091eff06cfe1ce4e89eb2c6a53e01c4a5d3d58300ea06f2fe6,bd3476ef-ff8a-437c-882c-4e40747aaee7,2026-03-02 06:27:46.655654
T86840,Corneal transplant rejection,Corneal transplant rejection,63977c08dbd59cb7a2d3c4b10776158acf712be25e70b38e00e305779a6d7120,bd3476ef-ff8a-437c-882c-4e40747aaee7,2026-03-02 06:27:46.655654
T86842,Corneal transplant infection,Corneal transplant infection,3e2e0a66f6093baa1c013023a8efa826b3ff18dfb4c78f639c80de3b7deaddd1,bd3476ef-ff8a-437c-882c-4e40747aaee7,2026-03-02 06:27:46.655654
T868423,"Corneal transplant infection, bilateral","Corneal transplant infection, bilateral",912275dcc4e05c7138833901bf0da5d72cec81393fac7d46eb3ab866db41d5bc,bd3476ef-ff8a-437c-882c-4e40747aaee7,2026-03-02 06:27:46.655654
T868493,"Unspecified complication of corneal transplant, bilateral","Unspecified complication of corneal transplant, bilateral",113f762b0ca4ccf895469c5e46dda80aee3449fc3e8ea84cb8fa47a1bd376abd,bd3476ef-ff8a-437c-882c-4e40747aaee7,2026-03-02 06:27:46.655654
T86852,Intestine transplant infection,Intestine transplant infection,b4b94fe1648662a005c0b731800ac2404a1d673900e43468b37d1cd3cc04dc98,bd3476ef-ff8a-437c-882c-4e40747aaee7,2026-03-02 06:27:46.655654
T871X1,Complications of reattached (part of) right lower extremity,Complications of reattached (part of) right lower extremity,330f565e14ffa55f2180d0a033162813f02a4d835773e101cb1afe0e4aa2286f,bd3476ef-ff8a-437c-882c-4e40747aaee7,2026-03-02 06:27:46.655654
V00121D,"Fall from non-in-line roller-skates, subsequent encounter","Fall from non-in-line roller-skates, subsequent encounter",754e137c86116384ed6420b552813480d3e97cf1f222087b9318cdd4c9a67917,bd3476ef-ff8a-437c-882c-4e40747aaee7,2026-03-02 06:27:46.655654
V00132A,"Skateboarder colliding with stationary object, init encntr","Skateboarder colliding with stationary object, initial encounter",944105d85801bb851ff9864291d8ea7af9cefb904fb10ecada20601b06c50e06,bd3476ef-ff8a-437c-882c-4e40747aaee7,2026-03-02 06:27:46.655654
V00138D,"Other skateboard accident, subsequent encounter","Other skateboard accident, subsequent encounter",4744dab7ab707e9af302071db14117d85f4f6c3c6ff8b0e4a2df2532aa1e2349,bd3476ef-ff8a-437c-882c-4e40747aaee7,2026-03-02 06:27:46.655654
V00211A,"Fall from ice-skates, initial encounter","Fall from ice-skates, initial encounter",21ff816e41c73d755ade4d2d2cdffcecff9f5f01dced199369cd32a2b694cf4b,bd3476ef-ff8a-437c-882c-4e40747aaee7,2026-03-02 06:27:46.655654
V00211D,"Fall from ice-skates, subsequent encounter","Fall from ice-skates, subsequent encounter",9321abc3e6cdbe9615c9dc178e43795c2441c5507215c4c4c3c0c5bc17eae0c4,bd3476ef-ff8a-437c-882c-4e40747aaee7,2026-03-02 06:27:46.655654
V00821S,"Fall from baby stroller, sequela","Fall from baby stroller, sequela",b79ad23809941598eb72ab25e9c22e5e4a896aa17f626382ff873efcedc252b3,bd3476ef-ff8a-437c-882c-4e40747aaee7,2026-03-02 06:27:46.655654
V00828D,"Other accident with baby stroller, subsequent encounter","Other accident with baby stroller, subsequent encounter",6c446e84b33a90eab7bb0b95ea156a6a5bd8ec5b4beb466cf067f95a427cbc97,bd3476ef-ff8a-437c-882c-4e40747aaee7,2026-03-02 06:27:46.655654
V00838A,"Other accident with motorized mobility scooter, init encntr","Other accident with motorized mobility scooter, initial encounter",e2b5b3963df9bb83c1a46630a119c1dff4afa31fb41ce14b61173cda8fe1db2d,bd3476ef-ff8a-437c-882c-4e40747aaee7,2026-03-02 06:27:46.655654
V00892S,"Ped on oth ped convey colliding w statnry obj, sequela","Pedestrian on other pedestrian conveyance colliding with stationary object, sequela",91d42949ae8013468fc79412c9cbbca4d571b7941264f41b854605e21bbc2520,bd3476ef-ff8a-437c-882c-4e40747aaee7,2026-03-02 06:27:46.655654
V01031A,"Ped stnd electr scoot inj clsn with pedl cyc nontraf, init","Pedestrian on standing electric scooter injured in collision with pedal cycle in nontraffic accident, initial encounter",1575745b3b0496e8742477d5409847747d4aa8e4a906641cfee0b683b1d4aff3,bd3476ef-ff8a-437c-882c-4e40747aaee7,2026-03-02 06:27:46.655654
V0290XS,"Ped on foot injured in collision w 2/3-whl mv, unsp, sequela","Pedestrian on foot injured in collision with two- or three-wheeled motor vehicle, unspecified whether traffic or nontraffic accident, sequela",de79b281ecf008abebb4bf0999ebf8a22d59da1f84ad5525b0098189e76a75dd,bd3476ef-ff8a-437c-882c-4e40747aaee7,2026-03-02 06:27:46.655654
V02931D,"Ped on stnd electr scoot injured in clsn 2/3whl, unsp, subs","Pedestrian on standing electric scooter injured in collision with two- or three wheeled motor vehicle, unspecified whether traffic or nontraffic accident, subsequent encounter",812f798937ce30e5135a853933a257f93193e5b8d77c2c8aa32c5e3b21543298,bd3476ef-ff8a-437c-882c-4e40747aaee7,2026-03-02 06:27:46.655654
V0310XS,"Ped on foot inj pick-up truck, pk-up/van in traf, sequela","Pedestrian on foot injured in collision with car, pick-up truck or van in traffic accident, sequela",77aaed02b6be667a6ab0d5be54c3467de3ef517f969155163ed7676275b82a84,bd3476ef-ff8a-437c-882c-4e40747aaee7,2026-03-02 06:27:46.655654
V03931D,"Ped on stnd electr scoot inj in w/car/trk/van, unsp, subs","Pedestrian on standing electric scooter injured in collision with car, pick-up or van, unspecified whether traffic or nontraffic accident, subsequent encounter",3cae5f681cf75d1ef22d63a0493d09395e9baf648ea93be6de7734ba8146899f,bd3476ef-ff8a-437c-882c-4e40747aaee7,2026-03-02 06:27:46.655654
V0399XD,"Ped w convey injured pick-up truck, pk-up/van, unsp, subs","Pedestrian with other conveyance injured in collision with car, pick-up truck or van, unspecified whether traffic or nontraffic accident, subsequent encounter",7614a3bba1f83cc9d069ec0d0cada23c6193a6d6b5a48923fbd3e208edc143db,bd3476ef-ff8a-437c-882c-4e40747aaee7,2026-03-02 06:27:46.655654
V0401XA,"Ped on rolr-skt injured in collision w hv veh nontraf, init","Pedestrian on roller-skates injured in collision with heavy transport vehicle or bus in nontraffic accident, initial encounter",1a5deda7a274a165d855c4da579d3b0ae57ccec018ea00d25135d95a8d211da0,bd3476ef-ff8a-437c-882c-4e40747aaee7,2026-03-02 06:27:46.655654
V04138D,"Ped oth stnd micr-mob conv inj clsn w hv veh in traf, subs","Pedestrian on other standing micro-mobility pedestrian conveyance injured in collision with heavy transport vehicle or bus in traffic accident, subsequent encounter",4a6a6e450c90fe6a12e64c6776f7746ffa96dca9adb1c0e228d10924b2c1aaf6,bd3476ef-ff8a-437c-882c-4e40747aaee7,2026-03-02 06:27:46.655654
V0491XA,"Ped on rolr-skt injured in collision w hv veh, unsp, init","Pedestrian on roller-skates injured in collision with heavy transport vehicle or bus, unspecified whether traffic or nontraffic accident, initial encounter",6f36d5d1e0fb642a47853c9ef337189193c308383411f395f4717dfeb908ad79,bd3476ef-ff8a-437c-882c-4e40747aaee7,2026-03-02 06:27:46.655654
V05031D,"Ped on stnd electr scoot inj in clsn train/veh nontraf, subs","Pedestrian on standing electric scooter injured in collision with railway train or railway vehicle in nontraffic accident, subsequent encounter",95b9aa09412fcc41c66de802b7a9c66a967ebefbcade97d0ed92aa6a0c67806f,bd3476ef-ff8a-437c-882c-4e40747aaee7,2026-03-02 06:27:46.655654
V05938A,"Ped other stnd micr-mob conv inj clsn train/veh, unsp, init","Pedestrian on other standing micro-mobility pedestrian conveyance injured in collision with railway train or railway vehicle, unspecified whether traffic or nontraffic accident, initial encounter",8e77efc271bdeac5a77dd9efb3aadad25180dc52e1a03a7ea263d6401e4ad2ba,bd3476ef-ff8a-437c-882c-4e40747aaee7,2026-03-02 06:27:46.655654
V0619XS,"Ped w convey inj in clsn w nonmtr vehicle in traf, sequela","Pedestrian with other conveyance injured in collision with other nonmotor vehicle in traffic accident, sequela",b65dc3ddca130ba5b761061ad94baaac7fe7a166f405069550c4b7a4bf4b85fe,bd3476ef-ff8a-437c-882c-4e40747aaee7,2026-03-02 06:27:46.655654
V0690XD,"Ped on foot injured in clsn w nonmtr vehicle, unsp, subs","Pedestrian on foot injured in collision with other nonmotor vehicle, unspecified whether traffic or nontraffic accident, subsequent encounter",27683583a0059d5b8ffc6cf7f72f513ab8224e8d520b4b7fbcda3b4bffc990dc,bd3476ef-ff8a-437c-882c-4e40747aaee7,2026-03-02 06:27:46.655654
V0690XS,"Ped on foot injured in clsn w nonmtr vehicle, unsp, sequela","Pedestrian on foot injured in collision with other nonmotor vehicle, unspecified whether traffic or nontraffic accident, sequela",9eca88d5cd6330e91eb97b5dffdb696dbc1bdad53bd5e24c481c03bf5db00b1b,bd3476ef-ff8a-437c-882c-4e40747aaee7,2026-03-02 06:27:46.655654
V091XXS,"Pedestrian injured in unsp nontraffic accident, sequela","Pedestrian injured in unspecified nontraffic accident, sequela",7adcad6f4c983db854b9b35ea57454544fab7876413657b98ed84a3a3af06228,bd3476ef-ff8a-437c-882c-4e40747aaee7,2026-03-02 06:27:46.655654
V099XXD,"Pedestrian injured in unsp transport accident, subs encntr","Pedestrian injured in unspecified transport accident, subsequent encounter",3aa9523fab55eefa1ca210f752eb1f34850a13da37ef31a919321ba70bee31fb,bd3476ef-ff8a-437c-882c-4e40747aaee7,2026-03-02 06:27:46.655654
V103XXD,"Prsn brd/alit pedl cyc injured in collision w ped/anml, subs","Person boarding or alighting a pedal cycle injured in collision with pedestrian or animal, subsequent encounter",12af288c47bcbfbe94463675cb81259a54d6ca6104919f7ef34bef113d89dc98,bd3476ef-ff8a-437c-882c-4e40747aaee7,2026-03-02 06:27:46.655654
V110XXD,"Pedl cyc driver injured in clsn w oth pedl cyc nontraf, subs","Pedal cycle driver injured in collision with other pedal cycle in nontraffic accident, subsequent encounter",44675ad5951c604121fed7941269793ca975cbf6a1ab000f4ea8249b8914eae4,bd3476ef-ff8a-437c-882c-4e40747aaee7,2026-03-02 06:27:46.655654
V113XXA,"Prsn brd/alit pedl cyc injured in clsn w oth pedl cyc, init","Person boarding or alighting a pedal cycle injured in collision with other pedal cycle, initial encounter",bb20a98cf0ac19a6ca4332399da0f995e036b62455499ce4769be3c15f9469a1,bd3476ef-ff8a-437c-882c-4e40747aaee7,2026-03-02 06:27:46.655654
V130XXA,"Pedl cyc driver inj pick-up truck, pk-up/van nontraf, init","Pedal cycle driver injured in collision with car, pick-up truck or van in nontraffic accident, initial encounter",a2e9e3de3451b242fa7c95b4c54aa6d3ffeff8ddeb6b17559c9712c7d42f68c9,bd3476ef-ff8a-437c-882c-4e40747aaee7,2026-03-02 06:27:46.655654
V133XXD,"Prsn brd/alit pedl cyc inj pick-up truck, pk-up/van, subs","Person boarding or alighting a pedal cycle injured in collision with car, pick-up truck or van, subsequent encounter",35117fc50e3e1765dc0c9d4bc8b9ec789074d04daf4f19e572a55d81697f869a,bd3476ef-ff8a-437c-882c-4e40747aaee7,2026-03-02 06:27:46.655654
V135XXA,"Pedl cyc pasngr inj pick-up truck, pk-up/van in traf, init","Pedal cycle passenger injured in collision with car, pick-up truck or van in traffic accident, initial encounter",bc3ce515ed44f5dad6218de71ad9052727ef95aed7d1174ba135b513804c3cc2,bd3476ef-ff8a-437c-882c-4e40747aaee7,2026-03-02 06:27:46.655654
V153XXD,"Prsn brd/alit pedl cyc injured in clsn w rail trn/veh, subs","Person boarding or alighting a pedal cycle injured in collision with railway train or railway vehicle, subsequent encounter",9b4ed22938201a374672a6876e4e2d762e7f667a2589d3e02ed379adbaa55d5c,bd3476ef-ff8a-437c-882c-4e40747aaee7,2026-03-02 06:27:46.655654
V161XXS,"Pedl cyc pasngr inj in clsn w nonmtr vehicle nontraf, sqla","Pedal cycle passenger injured in collision with other nonmotor vehicle in nontraffic accident, sequela",69cfc978ff2337909652ba1294dd86c16e3c6fec00b3818f10ca8e5bbfe82451,bd3476ef-ff8a-437c-882c-4e40747aaee7,2026-03-02 06:27:46.655654
V163XXA,"Prsn brd/alit pedl cyc inj in clsn w nonmtr veh nontraf,init","Person boarding or alighting a pedal cycle injured in collision with other nonmotor vehicle in nontraffic accident, initial encounter",9cd23da5606438b4fb4297f80d283577a76dbbb8da63dc463d7b5a59c5b8ff15,bd3476ef-ff8a-437c-882c-4e40747aaee7,2026-03-02 06:27:46.655654
V169XXD,"Unsp pedl cyclst inj in clsn w nonmtr vehicle in traf, subs","Unspecified pedal cyclist injured in collision with other nonmotor vehicle in traffic accident, subsequent encounter",ec6a754fb77b1685bc4dbb82c494e934db41a72b165787bf325fd31d5fc7ada7,bd3476ef-ff8a-437c-882c-4e40747aaee7,2026-03-02 06:27:46.655654
V170XXS,"Pedl cyc driver inj in clsn w statnry object nontraf, sqla","Pedal cycle driver injured in collision with fixed or stationary object in nontraffic accident, sequela",67da705a5272b15c418d2f32589e683f5d010e3acc0aab9c91d4edf29d7e9f0d,bd3476ef-ff8a-437c-882c-4e40747aaee7,2026-03-02 06:27:46.655654
V180XXS,"Pedl cyc driver inj in nonclsn trnsp acc nontraf, sequela","Pedal cycle driver injured in noncollision transport accident in nontraffic accident, sequela",510af0407c2bd77349749e18a7a6ab6df074f37b247d3e22225486bca7e6fb73,bd3476ef-ff8a-437c-882c-4e40747aaee7,2026-03-02 06:27:46.655654
V183XXS,"Prsn brd/alit pedl cyc injured in nonclsn trnsp acc, sequela","Person boarding or alighting a pedal cycle injured in noncollision transport accident, sequela",674fd70880a9f422a4681a25ee9faf8568a3039903d87f6730df5cc52fc0425e,bd3476ef-ff8a-437c-882c-4e40747aaee7,2026-03-02 06:27:46.655654
V185XXA,"Pedl cyc pasngr injured in nonclsn trnsp acc in traf, init","Pedal cycle passenger injured in noncollision transport accident in traffic accident, initial encounter",da308be965ebdc3d4d30db4d1041c205f4fad82e5b964f95a160910be85b19bb,bd3476ef-ff8a-437c-882c-4e40747aaee7,2026-03-02 06:27:46.655654
V1909XS,"Pedl cyc driver injured in clsn w oth mv nontraf, sequela","Pedal cycle driver injured in collision with other motor vehicles in nontraffic accident, sequela",617a353fc8c23d89da36611a6c8c36dab875d180245fae0d6892778e7b8b199c,bd3476ef-ff8a-437c-882c-4e40747aaee7,2026-03-02 06:27:46.655654
V1910XD,"Pedl cyc passenger injured in clsn w unsp mv nontraf, subs","Pedal cycle passenger injured in collision with unspecified motor vehicles in nontraffic accident, subsequent encounter",93523198c67d4457ede917a92c6773d8026f1e312a9aeeeb4dff69bdff81fe2a,bd3476ef-ff8a-437c-882c-4e40747aaee7,2026-03-02 06:27:46.655654
